feature,class
"[-4.0214728e+02  1.3368610e+02 -3.1635210e+01  3.3271652e+01
  3.0259596e+01 -8.9546537e+00 -2.9181349e+01 -1.1877850e+01
 -2.8395752e+01 -1.8611006e+01 -1.5838866e+01 -1.6956602e+01
 -6.4607701e+00 -2.0818743e+01 -3.0681944e+00 -1.1031528e+01
 -2.2964409e+01 -8.5108986e+00 -1.0669943e+01 -9.9596395e+00
 -9.9620886e+00  1.7371399e-02 -2.9622338e+00 -6.2485657e+00
 -1.4477354e+00 -7.0743437e+00 -5.0156140e+00 -5.3546939e+00
 -7.7535014e+00 -3.1535423e+00 -3.8562431e+00 -7.0252223e+00
 -4.1926594e+00 -6.5107656e+00 -5.7770686e+00 -4.6021128e+00
 -2.2691717e+00 -4.9093990e+00 -5.4845395e+00 -7.0818162e-01]",imran
"[-3.3443112e+02  1.8273953e+02 -6.0260319e+01 -3.2442870e+00
  2.3507982e+01 -2.7351246e+01 -2.5421886e+01 -2.4860559e+00
 -3.6000385e+01 -2.1247021e+01 -2.9855087e+00 -5.5193295e+00
 -4.0306597e+00 -1.8215975e+01 -1.1040750e+01 -1.5823607e+01
 -1.1913207e+01 -1.3130738e+01 -1.6894867e+01 -1.1185805e+01
 -1.1193063e+01  1.6804127e+00 -5.2540522e+00 -1.0582935e+01
 -4.1134300e+00 -3.7730863e+00 -3.9007571e+00 -4.6420269e+00
 -4.4017453e+00 -2.4735074e-01 -5.2373815e-01 -7.5060534e+00
 -4.3603177e+00 -6.5076275e+00 -7.1921782e+00 -2.8290524e+00
 -2.4820430e+00 -4.5953736e+00 -6.7785587e+00 -1.2676647e+00]",imran
"[-3.4820773e+02  1.3642259e+02 -7.4049744e+01 -3.5145776e+00
  4.1900018e-01 -2.2441679e+01 -1.7251194e+01 -2.6892078e-01
 -2.2622171e+01 -1.4724182e+01 -3.7459152e+00 -1.9406756e+00
  1.1027213e+00 -9.9196157e+00 -7.1495395e+00 -1.4209329e+01
 -5.4664874e+00 -5.4380064e+00 -1.6306038e+01 -6.9441981e+00
 -6.3450770e+00 -6.4290690e-01 -3.1077719e+00 -5.3977308e+00
 -1.4451194e+00 -2.7976198e+00 -2.7691915e+00 -4.9735188e+00
 -5.1472235e+00 -2.1574144e+00 -2.6635370e+00 -5.8604350e+00
 -1.4840955e+00 -3.2695646e+00 -3.9787157e+00 -5.0304813e+00
 -2.3311143e+00 -4.0257721e+00 -5.0142388e+00  4.0798187e-01]",imran
"[-4.09879791e+02  1.19134010e+02 -4.63236847e+01  1.44631310e+01
  2.51444626e+01 -1.30976381e+01 -1.83607807e+01 -6.21085835e+00
 -2.64471722e+01 -8.64798832e+00 -2.19723153e+00 -9.63195419e+00
 -2.17354298e+00 -1.23020134e+01 -6.42806053e+00 -1.04312935e+01
 -1.13112679e+01 -8.20855045e+00 -9.11597824e+00 -7.93320179e+00
 -6.21249437e+00  1.10278654e+00 -6.20155525e+00 -4.90884972e+00
 -3.49213266e+00 -3.56666470e+00 -2.37567234e+00 -5.80958271e+00
 -3.24152899e+00 -1.34965754e+00 -3.46919632e+00 -5.81349182e+00
  2.21437976e-01 -2.67589736e+00 -5.24776554e+00 -1.68296933e+00
 -2.53317881e+00 -6.33898020e+00 -4.29441261e+00  1.17335451e+00]",imran
"[-3.56320435e+02  1.87591415e+02 -6.61870804e+01  1.71761532e+01
  3.97984543e+01 -3.25043373e+01 -1.98282051e+01  2.05504966e+00
 -3.36452942e+01 -1.68379726e+01 -3.04541683e+00 -1.31317902e+01
 -1.04172287e+01 -2.10898151e+01 -9.38801193e+00 -1.25819435e+01
 -2.22438221e+01 -1.44318876e+01 -1.53395319e+01 -1.09885740e+01
 -7.73624992e+00 -1.21599816e-01 -5.57488203e+00 -5.99318075e+00
 -4.10518050e-01 -5.35553026e+00 -3.27414334e-01 -5.76385403e+00
 -8.09202671e+00 -4.72117066e-01 -2.79166865e+00 -7.96170807e+00
 -7.01528311e+00 -5.13700199e+00 -9.72924709e+00 -5.40373087e+00
 -3.47683167e+00 -9.57488155e+00 -7.06679392e+00 -4.92231131e+00]",imran
"[-3.7260388e+02  1.4423030e+02 -5.6257614e+01 -1.5171304e+00
 -2.6869614e+00 -9.4524069e+00 -2.0912842e+01 -6.5523090e+00
 -2.5363440e+01 -6.5198054e+00 -4.4642196e+00 -8.0875673e+00
 -2.6507781e+00 -1.6176100e+01 -4.3771443e+00 -1.7155005e+01
 -1.4807143e+01 -6.2982149e+00 -1.1400030e+01 -5.5284581e+00
 -7.5537014e+00  2.4324100e+00 -3.8291280e+00 -7.4233570e+00
 -4.0158596e+00 -5.7286801e+00 -3.0692866e+00 -4.8642464e+00
 -4.0689487e+00 -5.6413454e-01  5.2133963e-02 -8.1191349e+00
 -1.5204887e+00 -4.0100574e+00 -7.2046814e+00 -2.2735205e+00
  2.4444550e-01 -3.5804214e+00 -3.2127879e+00 -1.8508552e-01]",imran
"[-3.1283823e+02  1.6616469e+02 -5.5635265e+01  3.2945320e+01
  1.4883692e+01 -1.6612301e+01 -2.4637037e+01  1.2316414e+00
 -2.7558409e+01 -1.2981602e+01 -1.5015127e+01 -1.2194860e+01
  4.3645474e-01 -1.9732872e+01 -6.9698853e+00 -1.3919986e+01
 -1.6583723e+01 -9.1410007e+00 -1.5287108e+01 -1.1569053e+01
 -9.5205164e+00  4.4644761e+00 -6.1122355e+00 -6.6523290e+00
 -3.7961042e+00 -4.4207659e+00 -4.6005476e-02 -5.6742263e+00
 -5.5737720e+00 -1.1524264e+00  2.8155521e-01 -5.2158141e+00
 -5.8226115e-01 -6.2992420e+00 -5.3685751e+00 -1.5135094e+00
  1.0745690e+00 -3.6942627e+00 -5.3363132e+00  1.5799675e+00]",imran
"[-5.2084613e+02  1.2831126e+02 -1.6495066e+01  1.1606058e+01
  2.3190722e+01 -1.9457609e+01 -2.0892954e+01 -1.4813507e+00
 -2.0322756e+01 -1.6010962e+01 -9.8863773e+00 -1.1858838e+01
  1.5094962e+00 -5.6509929e+00 -5.3066158e+00 -5.4757261e+00
 -6.8298488e+00  2.0006396e-01 -4.5329518e+00 -1.0747298e+01
 -6.9333801e+00  3.6524866e+00 -4.1074634e+00 -1.0533001e+01
 -2.6604025e+00 -3.9066048e+00 -4.6192241e+00 -5.7773929e+00
 -4.6484647e+00  7.4170011e-01 -3.8401535e+00 -4.7329926e+00
 -2.7316885e-02 -3.1719549e+00 -5.3401141e+00 -5.3918445e-01
  7.8274274e-01 -5.7050138e+00 -3.1578932e+00  4.1871068e-01]",imran
"[-4.4278152e+02  1.4962096e+02 -2.5616462e+00  6.0354347e+01
  2.8236513e+01 -3.3480980e+01 -2.0576714e+01  1.0446953e+01
 -2.5722559e+01 -2.3261385e+01 -2.1956606e+01 -2.3455311e+01
 -5.2850628e+00 -2.0173597e+01 -1.1048649e+01 -6.2737217e+00
 -1.2472599e+01 -9.6598349e+00 -9.9201260e+00 -6.3295593e+00
 -5.1519346e+00  1.9657066e+00 -6.7507920e+00 -7.4058766e+00
 -1.0192674e+00 -8.5150576e+00 -7.2719655e+00 -4.2105808e+00
 -6.5522099e+00 -4.0756445e+00 -3.9717829e+00 -7.3018875e+00
 -4.1002074e-01 -4.3293681e+00 -5.2956519e+00  5.7937533e-01
  7.0450073e-01 -3.3240044e+00 -3.8587136e+00 -5.9149694e-01]",imran
"[-7.9368848e+02  4.7199795e+01 -3.6708906e+00  3.4411390e+00
  1.2139499e+01  6.8953323e+00 -3.4893067e+00 -9.7954006e+00
 -4.5697536e+00 -1.5763569e-01 -1.3442190e+01 -1.6240919e+01
 -4.2555232e+00 -1.0419292e+00 -4.9827695e+00 -3.6194594e+00
 -6.7176375e+00 -7.1892805e+00  1.1105226e+00  3.9006999e+00
  9.3527961e-01  9.9786818e-01 -2.7409341e+00 -2.4504225e+00
 -6.5059572e-01 -4.3903399e+00 -2.3698893e+00  3.1518748e+00
 -1.1773396e+00 -5.0285788e+00 -1.4510823e+00  1.3390267e+00
  3.8008401e-01 -3.8915828e-01  3.4939995e-01  9.6114445e-01
 -1.7419310e-01 -1.1654708e+00 -7.1480639e-02  1.8784955e+00]",imran
"[-411.95224     115.64533     -50.781616      1.8736889     4.445023
   -5.0831504   -25.60631      -0.78296715  -17.278841    -11.740811
   -9.573536     -8.50278      -3.4124308   -14.1119995     1.9017657
  -13.440649    -16.108196     -8.376126    -13.239417     -2.0937974
   -9.938477     -5.15027      -4.8336225    -2.0522158    -5.2689366
   -6.0072603    -1.1711179    -5.672598     -5.8458476    -2.86248
   -1.1785594    -5.7227917    -2.7660081    -3.9291282    -0.876446
    3.7085197     4.006144      4.7368574     2.261241      0.9114699 ]",imran
"[-336.76874    131.25237    -71.73805     15.856205    -3.1141982
  -17.136868   -38.041206     6.8989186  -11.955926    -6.404829
  -19.500288    -8.2425585    5.090994   -17.090523     7.7347183
  -21.020012   -13.066601     1.3919537  -17.679436    -6.485544
  -13.237202    -1.405694    -4.3228793   -4.4906406   -7.660423
   -5.6012597   -3.6089187   -7.449408    -3.9121957   -7.135931
   -1.5144119   -5.373068     1.1051879   -7.8144727   -5.308743
   -4.819587    -4.760029    -1.7539546   -5.60096     -2.4117718]",imran
"[-4.34247589e+02  1.34655991e+02 -5.14750862e+01  3.27141714e+00
  2.61112251e+01 -1.50806398e+01 -1.81095047e+01 -4.01253843e+00
 -2.13928146e+01 -1.03889017e+01 -1.04310732e+01 -9.37648392e+00
 -1.99720716e+00 -1.23246975e+01  3.89853030e-01 -7.79236746e+00
 -1.24619761e+01 -6.54118681e+00 -1.02028360e+01 -1.08582716e+01
 -9.61719131e+00 -3.85226083e+00 -4.57884502e+00 -3.36398554e+00
 -8.39996910e+00 -5.07548237e+00 -1.95141327e+00 -5.59580517e+00
 -4.73310709e+00 -3.25101447e+00  7.98328668e-02 -4.35145712e+00
 -1.60141361e+00 -2.48706603e+00 -3.30037212e+00 -2.10024595e+00
 -3.69781733e+00 -1.12799978e+00 -5.08565855e+00 -3.02234578e+00]",imran
"[-3.3025754e+02  1.5729169e+02 -7.0689941e+01  3.7079197e+01
  3.2244293e+01 -3.3819702e+01 -2.0014215e+01  3.8215978e+00
 -3.0995497e+01 -1.6605129e+01 -1.2442605e+01 -1.2526880e+01
 -1.0659272e+01 -2.2794550e+01 -2.7976036e-03 -5.9772792e+00
 -2.3849730e+01 -1.6122011e+01 -1.2548279e+01 -1.5354388e+01
 -1.2369494e+01 -4.2741699e+00 -1.0811016e+01 -3.0242226e+00
 -5.5650973e+00 -5.5949240e+00  1.6900151e+00 -5.6683531e+00
 -4.1155348e+00 -4.9297416e-01  9.9654198e-01 -3.8728609e+00
 -8.7005943e-01 -4.5136814e+00 -5.1675248e+00 -3.9174285e+00
 -4.5847497e+00 -1.2720317e+00 -6.4838805e+00 -6.3634109e+00]",imran
"[-4.22151550e+02  1.21203239e+02 -4.12477455e+01  3.56453562e+00
  3.67582297e+00 -2.43326473e+01 -1.59660254e+01  1.05156243e+00
 -1.79304180e+01 -9.59014988e+00 -1.18099985e+01 -7.78941345e+00
  3.23203057e-01 -1.00050507e+01  1.72021210e+00 -1.18591309e+01
 -1.46201448e+01 -6.66828966e+00 -8.17276859e+00 -1.29866276e+01
 -1.10961342e+01  9.91288960e-01 -6.13753843e+00  2.17428118e-01
 -3.13336778e+00 -8.37985134e+00 -1.28564143e+00 -2.81768775e+00
 -2.93480206e+00 -1.65717697e+00  3.71404171e-01 -5.14101219e+00
  9.24656332e-01 -5.72788656e-01 -5.86828423e+00  1.56612813e+00
 -3.80593121e-01 -2.29335809e+00 -2.29231501e+00 -1.65343356e+00]",imran
"[-3.3394113e+02  1.4560457e+02 -7.2287636e+01  1.7316139e+01
  2.9338514e+01 -1.9772085e+01 -2.7278759e+01  3.4104486e+00
 -1.6419689e+01 -5.6733432e+00 -1.4077485e+01 -9.8824711e+00
  1.1511426e+00 -1.5591149e+01 -2.8171618e+00 -1.5119120e+01
 -1.7277576e+01 -6.4606080e+00 -8.0059347e+00 -1.0651380e+01
 -1.1845935e+01 -2.9398768e+00 -9.9590225e+00  6.7563182e-01
 -3.6466649e-01 -7.5221148e+00 -2.4893579e+00 -3.2918863e+00
 -3.1680772e+00 -2.1545477e+00  3.7665770e+00 -3.6758070e+00
  5.6476053e-03 -2.4225354e+00 -5.2926307e+00 -2.3512323e+00
 -5.3784947e+00 -3.9487658e+00 -3.7652800e+00 -3.4500542e+00]",imran
"[-5.10711304e+02  3.75167274e+01 -5.67100868e+01  2.52359371e+01
  5.43533945e+00 -9.71967506e+00 -2.38019791e+01  2.62714338e+00
 -1.46758199e+00 -6.56298018e+00 -2.83394361e+00 -7.20957041e+00
  5.46467841e-01  1.51170468e+00  3.48989630e+00 -1.96945820e+01
 -4.94510603e+00  1.29946136e+00 -1.02448435e+01  3.90781045e+00
 -6.61630201e+00 -4.22329903e+00  2.05405307e+00  3.34281015e+00
 -4.36000109e+00 -5.52458858e+00  6.29458666e+00  1.22318920e-02
 -3.24355102e+00 -5.72977483e-01  1.01068807e+00 -1.56912893e-01
 -4.26765949e-01 -4.01010132e+00 -1.42232788e+00 -4.58720177e-02
 -2.88394785e+00  9.21357214e-01 -2.56412458e+00 -1.12547553e+00]",imran
"[-3.5019943e+02  1.8064876e+02 -2.7631849e+01 -8.2750101e+00
 -1.8611842e+00 -2.8342812e+01 -2.3479338e+01  3.1333032e+00
 -2.9034906e+01 -2.0367964e+01 -9.1491146e+00 -1.7224005e+01
 -9.8874197e+00 -9.5153189e+00  5.9735090e-01 -1.3304181e+01
 -1.1112965e+01 -8.0067463e+00 -1.1351417e+01 -7.5233579e+00
 -1.4679890e+01 -1.8185498e+00 -4.9038191e+00 -2.5242620e+00
 -1.7525958e+00 -1.0346617e+01 -4.5340414e+00 -3.1457148e+00
 -5.7998395e+00 -4.8788009e+00  2.0035467e-01 -3.5720391e+00
 -3.5635030e+00 -3.0115051e+00 -6.4604125e+00 -5.9692082e+00
 -4.2644300e+00  3.3315298e-01 -1.5188054e+00  1.4864160e+00]",imran
"[-3.93759796e+02  1.00453804e+02 -5.22562828e+01  2.21417160e+01
  1.28751802e+01 -7.61382866e+00 -3.34704895e+01 -9.79571104e-01
 -5.84358263e+00 -1.05146875e+01 -1.29253397e+01 -5.64531946e+00
 -2.20957947e+00 -1.69514692e+00  7.98392773e+00 -1.58282890e+01
 -1.75930328e+01  1.10921395e+00 -9.92295551e+00 -1.90687351e+01
 -1.36806879e+01  5.94412327e-01 -9.25177932e-01 -1.05438817e+00
 -2.62960935e+00 -5.67563200e+00 -8.60318363e-01 -5.04008532e-01
 -2.06363773e+00  1.28812516e+00  1.41544551e-01 -7.57122517e+00
  4.28516209e-01 -4.67012930e+00 -2.93965387e+00 -8.32749128e-01
  3.89521092e-01 -2.79859757e+00 -2.43935871e+00  2.79808044e-01]",imran
"[-4.0630154e+02  1.5209145e+02 -5.2484741e+01  3.9227768e+01
  4.4257355e+01 -2.6137615e+01 -2.2463348e+01  3.0081894e+00
 -2.8706793e+01 -2.2811960e+01 -1.6830978e+01 -1.4600369e+01
 -5.6398821e+00 -2.1030148e+01  3.8790624e+00 -6.6841617e+00
 -2.5317583e+01 -4.2651067e+00 -1.0479681e+01 -1.4037641e+01
 -9.1146498e+00 -7.1154604e+00 -4.8115625e+00 -1.4735057e+00
 -5.8552370e+00 -7.4892697e+00  2.6106775e+00 -5.6757345e+00
 -1.1703375e+01  9.7574860e-02 -2.1321924e+00 -5.6754494e+00
 -9.1130845e-02 -2.8693285e+00 -6.6506094e-01 -4.4434681e+00
 -5.5701847e+00 -1.0604491e+00 -7.3225980e+00 -3.3491187e+00]",imran
"[-335.6243     199.42995    -71.90712     -8.393629    21.847086
  -24.242064   -22.513231    -8.880099   -27.482166   -21.075335
  -12.396018    -8.328682    -4.9301004   -7.791101    -3.3757029
  -10.580535   -15.364343   -14.351505   -11.707697   -14.985061
  -13.461255    -3.4504282   -5.656492    -4.511547    -6.339496
   -6.559499    -1.1582067   -1.9069828   -7.631035    -2.5327098
    1.2876624   -7.2070765   -3.4391057   -4.0192814   -7.175873
   -5.3310404   -3.5392256   -1.156239    -4.8427334   -5.2878704]",imran
"[-4.46357635e+02  9.99834976e+01 -4.40365448e+01  4.94797211e+01
  1.25884514e+01  4.13211393e+00 -4.73678856e+01 -3.14136505e+00
 -1.62019463e+01 -2.09342556e+01 -2.30210247e+01 -1.48065395e+01
 -5.07637835e+00 -7.74865568e-01  1.36558599e+01 -1.83825359e+01
 -1.20648890e+01  6.35955524e+00 -1.26675911e+01 -8.91889286e+00
 -1.13295765e+01 -6.45714092e+00 -1.91783786e+00  1.43023694e+00
 -1.08356562e+01 -7.40062523e+00 -3.28962505e-01 -6.43219805e+00
 -3.26586127e+00 -5.48052549e+00 -1.59263265e+00 -2.64795947e+00
  3.14501214e+00 -6.96866560e+00  3.19446969e+00 -3.16128159e+00
 -2.90733457e+00 -5.18955767e-01 -5.22130775e+00 -2.25446105e+00]",imran
"[-5.5930988e+02  5.4116650e+01 -2.7061636e+00 -8.1463104e-01
 -1.3744242e+01 -5.4306903e+00 -7.1647902e+00 -2.8856525e+00
 -5.1948524e+00 -7.1328082e+00 -8.6391811e+00 -7.5881834e+00
 -5.1608381e+00 -4.6757312e+00  2.9781446e+00 -6.3905735e+00
 -3.8009553e+00  1.3771334e+00 -1.1867115e+00  4.8239179e+00
  3.7018282e+00  4.2106380e+00 -3.2600757e-01 -2.0654039e+00
 -1.7780228e+00 -3.5603697e+00 -1.1307497e-01 -2.1238928e+00
 -5.8952193e+00 -1.5451256e+00 -2.6439670e-01 -3.1277952e+00
 -1.4698526e+00 -3.0555212e+00 -2.3243389e+00 -1.0271124e+00
 -8.2838243e-01  5.5019510e-01  2.3593235e-01  9.8095441e-01]",imran
"[-375.27844     165.13174     -28.341852     -7.347569     -2.4390574
  -10.521904    -16.984276     -9.14826     -23.845526    -15.620347
  -17.556778    -14.350999     -9.273081    -10.67543      -2.7994373
  -18.476744    -12.767487     -4.5583825   -10.165135    -12.455703
  -14.033026     -4.5777607    -6.6944366    -3.7302496    -7.601201
   -8.703801     -5.1618967    -3.1165755    -3.1068244    -5.9158826
    0.62597126   -3.4333298    -1.9118991    -1.5935483    -0.8611891
   -2.384765     -4.504245     -2.519793     -5.4186115    -1.8721218 ]",imran
"[-5.1072501e+02  6.7462433e+01 -2.8508345e+01  3.3254614e+00
  2.9443626e+00 -3.6014588e+00 -2.0863441e+01  4.7891788e+00
 -9.7268362e+00 -6.9102416e+00 -7.5484529e+00 -4.7649236e+00
 -2.0313356e+00 -7.5470929e+00 -1.9901005e+00 -8.0725832e+00
 -6.3190732e+00 -3.7952569e+00 -6.0089874e+00 -3.7364249e+00
 -5.3445811e+00 -1.4918221e+00 -4.0098982e+00  2.7634379e-01
 -5.4447646e+00 -2.3837981e+00 -7.7438331e-01 -3.2908301e+00
 -3.1225035e-01 -4.1374583e+00  1.4008371e+00 -2.9765184e+00
 -1.4907711e+00 -3.1113617e+00 -2.8108642e-01 -3.8555601e+00
 -2.4959269e+00 -9.3042064e-01 -2.2755973e+00 -3.5716191e-01]",imran
"[-4.2158994e+02  1.1820457e+02 -3.9363583e+01  1.1443131e+01
 -1.1683872e+01 -2.5347359e+01 -2.4845074e+01  3.9206895e-01
 -1.2932670e+01 -8.3443260e+00 -8.7876358e+00 -7.6736265e-01
 -1.9623262e+00 -1.3611599e+01 -1.8800836e+00 -1.3347317e+01
 -1.5429656e+01 -1.3704234e+00 -6.5722461e+00 -1.6001591e+01
 -1.2463662e+01  5.2509012e+00 -6.2679992e+00 -7.6587586e+00
 -1.5645802e+00 -5.8836932e+00 -2.9280889e+00  2.1153829e+00
 -4.4282737e+00 -5.7022042e+00  2.9006104e+00 -7.6094723e+00
 -3.7377768e+00  2.5487477e-02 -1.4375864e-01 -3.3308427e+00
 -9.0845281e-01 -4.4729614e+00 -6.2402897e+00 -2.5957365e+00]",imran
"[-4.26048615e+02  1.43700897e+02 -2.91859798e+01 -7.55215436e-02
 -6.55869293e+00 -2.64967370e+00 -1.61725636e+01 -6.45438194e+00
 -2.94384289e+01 -7.96101665e+00 -1.74329841e+00 -4.17612821e-01
 -4.60600853e+00 -1.60381088e+01  7.43587446e+00 -1.10016985e+01
 -2.05130520e+01 -1.33136873e+01 -1.63984566e+01 -1.32141504e+01
 -1.57642250e+01 -5.22173405e+00 -5.69311333e+00 -2.35130954e+00
 -6.77026033e+00 -6.41185713e+00 -3.99045181e+00 -5.07672119e+00
 -4.19651842e+00 -4.24395704e+00 -5.09749591e-01 -7.76315784e+00
 -1.75995493e+00 -3.84571600e+00 -2.12767005e+00 -4.32694864e+00
 -5.21556187e+00 -2.61906032e-02 -4.84482861e+00 -3.86483788e+00]",imran
"[-4.4152118e+02  1.1190464e+02 -4.7787903e+01  7.6810851e+00
  1.2026702e+01 -1.9419659e+01 -2.4346626e+01 -6.3493192e-01
 -1.6105967e+01 -9.1953392e+00 -1.0674796e+01 -7.5614209e+00
 -4.4863148e+00 -1.4074366e+01  5.5867944e+00 -1.5904987e+01
 -1.0650161e+01 -1.7532916e+00 -1.2283554e+01 -4.4966707e+00
 -4.8747678e+00 -2.5175822e+00 -7.2286744e+00 -8.5410669e-02
 -4.6509604e+00 -9.4412098e+00 -2.1531312e+00 -2.6872823e+00
 -4.2968841e+00 -4.4445009e+00 -4.1382274e-01 -6.0712337e+00
 -4.3332577e+00 -6.2805018e+00 -6.4100347e+00 -2.9271345e+00
 -5.2879939e+00  2.8936670e+00  5.2071589e-01 -7.2291082e-01]",imran
"[-3.5996066e+02  1.4645465e+02 -3.6186905e+01  2.6537102e+01
  4.0832993e-01 -1.1256153e+01 -1.9516060e+01 -1.9941719e+00
 -1.9815556e+01 -1.8868532e+01 -2.0992443e+01 -1.4637058e+01
 -1.4344864e+01 -2.0456244e+01  2.7591527e+00 -1.7810823e+01
 -2.3307446e+01 -4.8054595e+00 -9.5878143e+00 -1.0635137e+01
 -1.0595173e+01 -5.9130383e+00 -6.2228093e+00  5.9354389e-01
 -4.6539230e+00 -9.3426428e+00 -4.7955430e-01 -1.9130097e-01
 -9.1423197e+00 -8.2504730e+00 -2.1374407e+00 -9.1817894e+00
 -5.7770567e+00 -1.0857378e+01 -6.2541676e+00 -5.0277457e+00
 -4.7360783e+00 -1.4212184e+00 -5.8465362e+00 -3.5544701e+00]",imran
"[-379.1704      152.99591     -58.70151      -5.060129     -0.75464386
  -18.868774    -31.26883       2.669317    -19.011261    -15.1655
  -12.7471895    -8.595149     -3.5853446    -9.573018      5.673925
  -10.56325     -20.591654     -9.220836     -9.869567    -12.804854
  -15.867211     -4.279286     -7.2399654    -3.4976046    -3.202868
   -8.983257     -4.736962     -2.3712966    -5.7900386    -6.6823072
    1.8271046    -5.011868     -2.614073     -5.937503     -3.2357028
   -2.897823     -2.493663     -1.7255951    -3.2668264    -2.065804  ]",imran
"[-1.0125561e+03  2.3964235e+01 -1.7827314e+01  1.0852178e+01
 -4.0916271e+00  1.1066626e+00 -5.1207461e+00  1.8082825e+00
 -5.7169371e+00  1.3208518e+00 -4.1231217e+00  3.7357941e-01
 -4.6275992e+00  6.6431534e-01 -3.2572570e+00 -2.1500154e+00
 -2.9233284e+00  9.4229653e-02 -3.5064042e+00 -5.7993609e-01
 -5.2912736e-01  5.0933939e-01 -1.2788878e-01  1.9976726e+00
  4.2822388e-01 -2.0436099e+00  2.2724581e-01 -7.6078248e-01
 -2.4922171e+00 -2.2585267e-01  4.5517471e-01 -3.7169344e+00
  1.5025599e-01 -1.0747095e+00 -1.0710239e+00 -2.3292565e-01
 -7.7574879e-02 -8.1557101e-01  1.1942030e+00 -6.3117641e-01]",imran
"[-6.9839886e+02  2.6449257e+01 -8.1972437e+00 -5.8645754e+00
  1.7561135e+00  1.7591839e-01  8.5568488e-01  1.8681896e+00
 -6.9225603e-01 -1.2580968e+00 -2.9486057e-01 -3.6199772e-01
 -2.0117617e+00 -2.0497272e+00  4.5111720e-03 -5.9341347e-01
 -2.5689931e+00 -1.2538618e+00 -2.7089173e-01 -1.0516474e+00
 -7.1574837e-01 -1.5325852e-01 -4.7978029e-01 -3.2949604e-02
 -3.7547025e-01 -9.4942385e-01 -1.8879782e-01  1.2365842e-01
 -1.0951381e+00 -6.5395844e-01  5.6397998e-01 -3.4395900e-01
 -9.1881216e-01 -3.0064711e-01 -2.3361659e-01 -8.0352265e-01
 -5.8586425e-01  1.5407632e-01 -3.9120099e-01 -8.6771142e-01]",imran
"[-2.5980145e+02  1.9373053e+02 -9.9275314e+01  1.5475127e+01
  2.8678835e+01 -3.0845556e+01 -2.7570631e+01  1.1615879e+01
 -3.1999317e+01 -6.3884959e+00 -1.6863491e+01 -1.5247959e+01
  5.1852922e+00 -3.3556107e+01  2.0472052e+00 -1.8978069e+01
 -2.4169329e+01 -6.0998278e+00 -1.7194878e+01 -5.3575730e+00
 -1.2138761e+01 -2.4944887e+00 -7.7854967e+00 -1.4557939e+00
 -3.3856828e+00 -1.0034440e+01 -3.6446612e+00 -5.4618545e+00
 -4.9741750e+00 -7.2013011e+00 -1.7834285e-01 -5.6394625e+00
 -6.2818513e+00 -5.1598454e+00 -6.8377123e+00 -6.5424333e+00
 -7.2679524e+00 -3.8580863e+00 -6.6300159e+00 -4.2020283e+00]",imran
"[-4.6999988e+02  1.5981503e+02 -1.9156362e+00 -4.2812185e+00
 -7.7003284e+00 -2.5895582e+01 -2.6367743e+01 -9.8049841e+00
 -2.4460802e+01 -1.4315048e+01 -1.3441117e+01 -9.8635340e+00
 -4.4992962e+00 -2.3903734e+01 -1.0792353e+01 -1.3513991e+01
 -1.9553492e+01 -1.3313413e+01 -7.9267731e+00 -2.1016452e+00
 -7.0166340e+00 -2.3913138e+00 -4.8967357e+00  1.3647650e-01
 -2.3366306e+00 -8.5823355e+00  4.7979581e-01 -1.9377415e+00
 -4.1503048e+00 -1.9605278e+00 -1.7054330e+00 -5.2496676e+00
 -6.1355510e+00 -2.2580273e+00 -1.0153369e+00  4.2572543e-01
  6.8747914e-01  1.0449193e+00  2.9050417e+00  8.1600851e-01]",imran
"[-260.62747     158.94987     -72.25156      33.276505      8.72324
  -36.404243    -17.23834      12.218951    -37.441956    -16.014711
  -16.583942    -13.584377     -3.6600676   -20.133858      3.0786898
  -13.189477    -20.9659      -12.619644    -17.947151     -9.13627
  -13.214548     -2.8530264    -8.5802965    -6.321983     -3.2183654
   -4.602335     -5.248344     -2.7423751    -3.9024963    -8.448579
    0.82799435   -5.9817486    -4.2445974    -3.3786657    -2.7238078
   -3.5882463    -4.2443647    -1.6261741    -2.6985633    -5.015751  ]",imran
"[-372.9094      123.878       -19.296705     46.623142     32.73918
   -4.267132    -28.55918       3.77987     -24.84527     -26.436285
  -15.80666     -23.454546    -20.253435    -16.873951      5.1738634
  -10.225675    -19.976377    -11.8054905   -12.8829155   -12.871345
  -11.726296     -3.8254158   -10.334062     -0.37599877   -1.8042415
   -7.3240376    -8.139358     -7.3901324    -3.2567735    -9.891486
   -3.6191132    -5.3890414    -7.719826     -7.1689405    -2.4970257
   -3.5577173    -7.3788896    -2.795123     -2.8954368    -3.1192849 ]",imran
